회사명,제목,링크,지역,경력,학력,고용형태,마감일,직무분야,기타정보
(주)지로인터내셔널,[정규직] 2024년 생활/뷰티 브랜드 소싱 MD 부문 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49355198&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력2년↑,초대졸↑,정규직,~ 12/07(토),"영업MD, 영업마케팅, 영업전략, 온라인판매, 바이어발굴/관리 외                    등록일 24/11/07",
스탠탑비뇨의학과의원,최고대우 수술실 간호사 간호조무사 경력무관 특별채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409513&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 01/14(화),"간호조무사, 외래, 회복실, 비만클리닉, E/N 외                    등록일 24/11/15",워라밸
(주)삼익,(주)삼익 - 레스케이프호텔 하우스맨 직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49357836&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 중구,경력무관,학력무관,정규직,~ 12/07(토),"하우스맨, 보안·경비업체, 기계·장비관리, 전기·가스·수도 수정일 24/11/25",
코리아휠(주),자동차 휠제조 금형 경력사원 채용 모집(주/야 2교대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49387069&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,충남 보령시,신입,고졸↑,정규직,~ 12/12(목),"기술연구, 금형설계, 기술설계, 사출금형, 프레스금형 외                    수정일 24/11/14",평균연봉 상위 10%
(주)디오,㈜디오 교육팀 KOL 개척 및 관리 경력자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49372484&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,부산 해운대구,경력5년↑,대졸↑,정규직,채용시,"마케팅기획, 마케팅전략, 행사기획, 예산관리, 기획 외                    수정일 24/11/22",워라밸
(주)아인스미디어,[NICE그룹계열사] 광고 관리 담당자 채용 모집(연봉제),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49482374&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 금천구,신입,초대졸↑,정규직,~ 11/30(토),"매출관리, 영업마케팅, 영업전략, 마케팅전략, 광고마케팅 외                    등록일 24/11/27",오늘 뜬
진광단조(주),"설비보전 공무 채용 모집 (프레스,단조경험자 우대)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49335394&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경남 김해시,경력무관,학력무관,정규직·계약직,~ 12/05(목),"현장관리자, 설비보수, 공무, 자동차부품 등록일 24/11/05",급성장중
(주)에스앤지바이오텍,제품본부 생산팀 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49391104&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 용인시 처인구,신입,고졸↑,정규직,~ 12/13(금),"단순생산직, 제조, 의료기기 등록일 24/11/13",
(주)해비치씨앤씨,"기업 BTL, 프로모션 기획자 채용 모집 (경력직)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49359183&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 마포구,경력 3~5년,초대졸↑,정규직,~ 12/09(월),"마케팅기획, 행사기획, 콘텐츠기획, AE(광고기획자), 이벤트프로모션 외                    수정일 24/11/10",취업축하금
(주)정우푸드,메이필드 직원식당 조리실장 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49364770&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강서구,경력무관,학력무관,정규직,~ 12/08(일),"조리사, 주방보조, 주방장, 푸드스타일리스트, 요리사 외                    등록일 24/11/08",
(주)더세이프렌터카,더세이프렌터카  해외파트 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49156238&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,제주 제주시,경력무관,학력무관,정규직·계약직,채용시,"고객안내, 고객응대, 고객관리, 단순안내, 렌터카 등록일 24/10/08",고객상담·TM 지원 급상승
(주)더세이프렌터카,더세이프렌터카 현장프로덕트팀 [내부세차] 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49357090&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,제주 제주시,경력무관,학력무관,정규직,채용시,"세차원, 차량도우미, 고객안내, 고객응대, 렌탈 외                    수정일 24/11/19",급성장중
알에프코어(주),[전문연구요원] RFcore 전문연구요원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49403844&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 성남시 분당구,경력무관,석사↑,정규직·전문연구요원,~ 11/30(토),"R&D, 기술연구, 전자파, 회로설계, 회로설계 외                    등록일 24/11/14",연봉상승률 15% 이상
와이앤케이파트너스대부(주),"영업기획팀(채권매입, 입찰, 펀딩) 경력직 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49207913&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 서초구,경력,대졸↑,정규직,~ 12/15(일),"금융사무, 기업금융, 자산운용, 금융, 금융기관 외                    수정일 24/11/14",연봉상승률 10% 이상
사합(주),엠버퓨어힐 호텔&리조트 영업팀 마케터 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49403870&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,제주 제주시,경력3년↑,초대졸↑,정규직·계약직,채용시,"영업마케팅, 마케팅전략, 마케팅, 홍보, 호텔 수정일 24/11/26",급성장중
(주)나인브릿지,[카페운중동] 정규직 파티쉐 매니저(리더)/바리스타 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49291851&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 성남시 분당구,경력,학력무관,정규직,내일마감,"바리스타, 제과/제빵사, 파티쉐, 카페, 음식료 수정일 24/10/30",
검단탑병원,[검단탑병원] 외래팀 - 간호조무사 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49315923&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,인천 서구,경력무관,학력무관,계약직,~ 12/01(일),"간호조무사, 내과, 신경외과, 정형외과, 종합병원 등록일 24/11/01",점심지원
남나주서비스기아오토큐,[정비기사] 남나주서비스 기아오토큐 어드바이저 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49200824&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,전남 나주시,경력무관,학력무관,정규직,~ 12/14(토),"정비기사, A/S기사, 자동차도장, 자동차튜닝, 자동차정비 외                    등록일 24/10/15",
(주)대송,호이스트 운전 정규직 채용모집(경력무관),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49292539&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,충남 당진시,경력무관,학력무관,정규직,내일마감,"호이스트, 물류관리, 자재관리, 창고관리, 운전 외                    등록일 24/10/29",점심지원
(주)타임게이트,(주)타임게이트 CI/CD 운영 인력 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49431828&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 성동구,경력10년↑,학력무관,정규직·계약직,~ 12/18(수),"유지보수, 솔루션, 클라우드, DevOps, 아키텍쳐 외                    수정일 24/11/19",
(주)공,[경력] (주)공 인테리어 디자이너실장 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49293276&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,대구 남구,경력2년↑,학력무관,정규직·계약직,내일마감,"3DMax, 스케치업, 건축기사, 실내건축시공, 인테리어공사 외                    등록일 24/10/29",연봉상승률 10% 이상
의료법인 예향의료재단 예향요양병원,[예향요양병원] 조리원/조리사 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49335736&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,충남 논산시,경력무관,학력무관,정규직,~ 01/04(토),"조리사, 요양병원 수정일 24/11/26",점심지원
(주)사이다모바일,[LG유플러스] 2025년 첫 신입 및 정규 사원 채용 모집공고입니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49340653&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 수원시,경력무관,학력무관,정규직·계약직,~ 12/05(목),"영업, 영업관리, 거래처관리, 영업지원, 판매직 외                    등록일 24/11/05",
주식회사컴플랜컴퍼니,[컴플랜컴퍼니] 바이럴 마케팅 회사 분야별 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49343496&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 성동구,경력무관,학력무관,정규직·계약직,채용시,"블로그마케팅, 인플루언서마케팅, 체험마케팅, 광고마케팅, 온라인마케팅 외                    수정일 24/11/18",
더원바리스타제과제빵학원,[더원교육그룹/평택점] 제과제빵 파트장(팀장) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49424889&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 평택시,경력무관,학력무관,정규직,채용시,"학원강사, 디자인, 제과제빵강사, 기능학원, 요리학원 외                    등록일 24/11/18",
주식회사 헤어더뷰,(주)헤어더뷰 마케팅(SNS/홈페이지)경력직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49440783&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력3년↑,초대졸↑,정규직,~ 12/20(금),"브랜드관리, 채널관리, 트렌드분석, SNS, 마케팅기획 외                    등록일 24/11/20",상품기획·MD 조회 급상승
토마스병원,[경력직] 총무[회계/재무]과장  채용모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49446169&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 12/21(토),"병원경리, 병원총무, 신경외과 수정일 24/11/25",
비엘에스의원,[BLS클리닉] 코디네이터(베트남) 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49392220&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 12/13(금),"병원코디네이터, 상담실장, 환자안내, 피부과, 간호조무사 외                    등록일 24/11/13",
비엘에스의원,[BLS클리닉] 에스테틱(피부관리사) 베트남인 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49392343&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 12/13(금),"간호조무사, 두피관리사, 병원코디네이터, 비만관리사, 피부관리사 외                    등록일 24/11/13",
(주)바로인터내셔널,[판매직] 수입차부품 견적업무 경력직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49428340&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 하남시,경력2년↑,학력무관,정규직,~ 12/19(목),"샵마스터, 판매직, 귀금속판매, 잡화판매, 매장관리 외                    등록일 24/11/19",연봉상승률 10% 이상
비엘에스의원,[BLS클리닉] 코디네이터(중국어) 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49451814&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 12/22(일),"병원코디네이터, 상담실장, 환자안내, 피부과, 간호조무사 외                    등록일 24/11/22",
비엘에스의원,[BLS클리닉] 에스테틱(피부관리사) 중국어 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49451892&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 강남구,경력무관,학력무관,정규직,~ 12/22(일),"간호조무사, 두피관리사, 병원코디네이터, 비만관리사, 피부관리사 외                    수정일 24/11/22",
(주)파네트리김영모,[파네트리 김영모]  베이커리 생산부(정규직) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49246035&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 성남시 수정구,경력무관,학력무관,정규직,채용시,"제과/제빵사, 파티쉐, 음식료, 제과제빵점, 피자·스파게티 외                    등록일 24/10/22",점심지원
(주)파네트리김영모,[파네트리 김영모]  베이커리 판매부(정규직) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49474966&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 성남시 수정구,경력무관,학력무관,정규직,~ 12/26(목),"매장매니저, 바리스타, 카페매니저, 캐셔, 행사도우미 외                    등록일 24/11/26",점심지원
윈앤미디어,입 벌려라 편집 들어간다~ 윈앤미디어에서 경력 PD 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49149512&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,대구 남구,경력 1~4년,학력무관,정규직·계약직,~ 12/06(금),"영상디자이너, 촬영감독, 뉴미디어, 스토리텔링, 영상제작 외                    등록일 24/10/07",미디어·문화·스포츠 조회 급상승
김영모과자점(롯데점),[김영모과자점] 베이커리 판매부 채용 모집(경력환영),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49465541&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,서울 송파구,경력무관,학력무관,정규직,~ 12/25(수),"캐셔, 판매직, 식품/음료판매, 매장관리, 진열관리 외                    등록일 24/11/25",점심지원
(주)이엘,[설계] 경력사원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49464556&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,대구 서구,경력5년↑,학력무관,정규직,~ 12/25(수),"구매관리, 기계, 기계설비 등록일 24/11/25",급성장중
(주)에이치티,부품가공 영업직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49301219&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=370698ff-3122-46b9-bcd2-cf4965a93b49,경기 화성시,경력무관,학력무관,정규직,~ 11/29(금),"영업, 영업직, 기업영업, 기술영업, 기계설비 등록일 24/10/30",급성장중
